OBJECTID,Shape_Leng,Tw_Avg_01_Mohseni,Tw_Avg_02_Mohseni,Tw_Avg_03_Mohseni,Tw_Avg_04_Mohseni,Tw_Avg_05_Mohseni,Tw_Avg_06_Mohseni,Tw_Avg_07_Mohseni,Tw_Avg_08_Mohseni,Tw_Avg_09_Mohseni,Tw_Avg_10_Mohseni,Tw_Avg_11_Mohseni,Tw_Avg_12_Mohseni,Slope,F01_Q0001E,F02_Q0001E,F03_Q0001E,F04_Q0001E,F05_Q0001E,F06_Q0001E,F07_Q0001E,F08_Q0001E,F09_Q0001E,F10_Q0001E,F11_Q0001E,F12_Q0001E,MA_Q0001E,PercMAD_01,PercMAD_02,PercMAD_03,PercMAD_04,PercMAD_05,PercMAD_06,PercMAD_07,PercMAD_08,PercMAD_09,PercMAD_10,PercMAD_11,PercMAD_12,F01_V0001E,F02_V0001E,F03_V0001E,F04_V0001E,F05_V0001E,F06_V0001E,F07_V0001E,F08_V0001E,F09_V0001E,F10_V0001E,F11_V0001E,F12_V0001E,HabSuit_08,HabRating_08,Length_km,Length_km_QW,UID,Reach_ID,Shape_Length,DS_Barrier,DS_Barrier_Name
1055,0.136339981,1.667896318,1.831667073,2.58969186,4.302750156,6.833879837,9.825998296,12.68776937,11.77024496,9.397813414,5.665463286,2.841341293,1.617567246,6.601145132,1.785,1.824,0.949,2.096,3.88,2.228,0.966,0.563,0.55,0.737,0.777,1.167,0.969,184.2105263,188.2352941,97.93601651,216.3054696,400.4127967,229.9277606,99.69040248,58.10113519,56.75954592,76.05779154,80.18575851,120.4334365,1.09136,1.10039,0.86821,1.16106,1.49087,1.18917,0.87351,0.73266,0.72743,0.79788,0.81181,0.93318,Good,0.75,0.136339981,0.102254986,56723,ReachID_056723,136.3399807,9,Soda_Springs
1056,0.470354374,1.667896318,1.831667073,2.58969186,4.302750156,6.833879837,9.825998296,12.68776937,11.77024496,9.397813414,5.665463286,2.841341293,1.617567246,8.504226221,1.785,1.824,0.949,2.096,3.88,2.228,0.966,0.563,0.55,0.737,0.777,1.167,0.969,184.2105263,188.2352941,97.93601651,216.3054696,400.4127967,229.9277606,99.69040248,58.10113519,56.75954592,76.05779154,80.18575851,120.4334365,1.09136,1.10039,0.86821,1.16106,1.49087,1.18917,0.87351,0.73266,0.72743,0.79788,0.81181,0.93318,Good,0.75,0.470354374,0.35276578,95871,ReachID_095871,470.354374,9,Soda_Springs
1057,0.481089062,1.667896318,1.831667073,2.58969186,4.302750156,6.833879837,9.825998296,12.68776937,11.77024496,9.397813414,5.665463286,2.841341293,1.617567246,4.780819565,1.785,1.824,0.949,2.096,3.88,2.228,0.966,0.563,0.55,0.737,0.777,1.167,0.969,184.2105263,188.2352941,97.93601651,216.3054696,400.4127967,229.9277606,99.69040248,58.10113519,56.75954592,76.05779154,80.18575851,120.4334365,1.09136,1.10039,0.86821,1.16106,1.49087,1.18917,0.87351,0.73266,0.72743,0.79788,0.81181,0.93318,Good,0.75,0.481089062,0.360816797,55174,ReachID_055174,481.089062,9,Soda_Springs
1058,0.329869855,1.667896318,1.831667073,2.58969186,4.302750156,6.833879837,9.825998296,12.68776937,11.77024496,9.397813414,5.665463286,2.841341293,1.617567246,2.122049015,1.785,1.824,0.949,2.096,3.88,2.228,0.966,0.563,0.55,0.737,0.777,1.167,0.969,184.2105263,188.2352941,97.93601651,216.3054696,400.4127967,229.9277606,99.69040248,58.10113519,56.75954592,76.05779154,80.18575851,120.4334365,1.09136,1.10039,0.86821,1.16106,1.49087,1.18917,0.87351,0.73266,0.72743,0.79788,0.81181,0.93318,Good,0.75,0.329869855,0.247402391,42095,ReachID_042095,329.8698546,9,Soda_Springs
1059,1.614939964,1.585694974,1.718347586,2.352038171,3.391739459,5.003935937,8.965463725,11.85430664,10.96049811,8.555931256,5.106411637,2.526525625,1.492188987,3.901073812,10.799,8.908,8.073,22.522,59.685,73.624,29.452,13.624,9.393,9.895,9.569,9.948,19.864,54.36467982,44.84494563,40.64136126,113.3809907,300.4681836,370.6403544,148.2682239,68.58638743,47.28654853,49.81373339,48.1725735,50.08054772,1.093064545,1.017140909,0.980097273,1.462458182,2.240709091,2.466537273,1.638229091,1.192030909,1.034203636,1.05602,1.042966364,1.058917273,Excellent,1,1.614939964,1.614939964,6236,ReachID_006236,1614.939964,9,Soda_Springs
1060,0.229144588,1.585694974,1.718347586,2.352038171,3.391739459,5.003935937,8.965463725,11.85430664,10.96049811,8.555931256,5.106411637,2.526525625,1.492188987,2.182028408,7.548,6.373,4.992,12.888,31.354,36.183,13.49,6.167,4.378,5.299,5.609,6.375,9.893,76.29637117,64.41928636,50.45992116,130.2739311,316.9311634,365.743455,136.3590417,62.33700596,44.25351258,53.56312544,56.6966542,64.43950268,0.98701,0.92869,0.85325,1.20998,1.75393,1.86818,1.2321,0.91797,0.81657,0.87079,0.88803,0.9288,Excellent,1,0.229144588,0.229144588,45906,ReachID_045906,229.1445878,9,Soda_Springs
1061,8.335097828,1.616388964,1.744668687,2.414613309,3.543816102,5.418201694,9.126220064,12.1100712,11.23946412,8.819499658,5.304042531,2.620350432,1.526540373,4.379072778,5.816,5.178,3.669,8.24,18.003,19.706,7.403,3.559,2.707,3.549,3.882,4.661,5.756,101.0423905,89.95830438,63.74218207,143.1549687,312.7692842,342.3558026,128.6136206,61.83113273,47.02918694,61.65740097,67.44266852,80.97637248,1.11964,1.0711,0.94359,1.28449,1.78656,1.85923,1.23052,0.9334,0.84888,0.93247,0.96291,1.02966,Excellent,1,8.335097828,8.335097828,51033,ReachID_051033,8335.097828,9,Soda_Springs
1062,1.639158593,1.556116478,1.892309142,3.05943567,6.647326813,9.617500349,12.82494413,16.43878005,15.30908065,12.37802874,7.263525552,3.359639488,1.676755931,1.40315892,18.983,17.73,20.739,45.008,125.813,151.888,69.356,39.175,30.067,25.63,22.453,20.505,46.472,40.84825271,38.15200551,44.6268721,96.84971596,270.7286108,326.8376657,149.2425547,84.29807196,64.6991737,55.15148907,48.31511448,44.12334309,1.02242,0.99699,1.05674,1.43754,2.2575,2.46255,1.72911,1.35741,1.21988,1.14579,1.08897,1.05227,Good,0.75,1.639158593,1.229368944,77399,ReachID_077399,1639.158593,9,Soda_Springs
1063,2.722844459,1.515781346,1.868147694,3.218108489,6.882227129,9.601496112,12.61970325,15.58609784,14.69740803,12.30716272,7.494711456,3.578503871,1.700613561,0.036726299,18.983,17.73,20.742,45.268,126.367,152.217,69.48,39.256,30.209,25.725,22.454,20.505,46.613,40.72469054,38.03659923,44.49831592,97.11453886,271.0981915,326.5548238,149.05713,84.21684938,64.80810074,55.18846674,48.17111106,43.98987407,0.52637,0.51861,0.53687,0.65419,0.90484,0.96679,0.74253,0.62899,0.58736,0.56454,0.5467,0.53548,Excellent,1,2.722844459,2.722844459,6484,ReachID_006484,2722.844459,9,Soda_Springs
1064,8.752422687,1.519011062,1.87249069,3.276688001,6.929615458,9.608108193,12.65837098,15.59118345,14.7084284,12.31874319,7.548084369,3.635015987,1.70908807,0.011425408,18.983,17.73,20.745,45.504,127.153,152.65,69.674,39.395,30.478,25.869,22.455,20.505,46.818,40.54637105,37.87004998,44.30988082,97.19338716,271.5899868,326.0498099,148.8188304,84.14498697,65.09889359,55.25438934,47.96232218,43.79725747,0.527846,0.520032,0.538424,0.65677,0.909328,0.971476,0.745614,0.631294,0.589544,0.566484,0.548314,0.537016,Excellent,1,8.752422687,8.752422687,94933,ReachID_094933,8752.422687,9,Soda_Springs
1065,1.327764741,1.556116478,1.892309142,3.05943567,6.647326813,9.617500349,12.82494413,16.43878005,15.30908065,12.37802874,7.263525552,3.359639488,1.676755931,0.527201829,18.983,17.73,20.739,45.014,125.827,151.897,69.359,39.177,30.071,25.634,22.453,20.505,46.476,40.84473707,38.14872192,44.62303124,96.85429039,270.7354333,326.8289009,149.2361649,84.29512006,64.70221189,55.155349,48.31095619,44.11954557,0.868521818,0.848576364,0.895467273,1.194304545,1.837524545,1.998344545,1.422945455,1.13134,1.023473636,0.965350909,0.92075,0.891941818,Good,0.75,1.327764741,0.995823555,13409,ReachID_013409,1327.764741,9,Soda_Springs
1066,2.438960953,1.522707814,1.872124556,3.187502208,6.837697728,9.603729746,12.65648104,15.74024605,14.80774431,12.31939883,7.451903157,3.537408483,1.695945864,0.041001066,18.983,17.73,20.739,45.026,125.865,151.918,69.368,39.184,30.084,25.642,22.453,20.505,46.486,40.83595061,38.14051542,44.613432,96.85926946,270.7589382,326.8037689,149.2234221,84.29204492,64.71625866,55.16069354,48.30056361,44.11005464,0.63636,0.624683636,0.65214,0.827164545,1.203820909,1.297948182,0.961016364,0.790272727,0.727144545,0.693103636,0.666939091,0.650076364,Excellent,1,2.438960953,2.438960953,62881,ReachID_062881,2438.960953,9,Soda_Springs
1067,1.114571717,1.556116478,1.892309142,3.05943567,6.647326813,9.617500349,12.82494413,16.43878005,15.30908065,12.37802874,7.263525552,3.359639488,1.676755931,0.089720561,18.983,17.73,20.739,45.048,125.912,151.952,69.379,39.19,30.096,25.653,22.453,20.505,46.498,40.82541185,38.13067229,44.60191836,96.8815863,270.7901415,326.7925502,149.2085681,84.28319498,64.72536453,55.17011484,48.28809841,44.09867091,0.689738182,0.676158182,0.708080909,0.91176,1.349807273,1.459142727,1.067305455,0.868762727,0.79544,0.755832727,0.725292727,0.705678182,Good,0.75,1.114571717,0.835928788,20484,ReachID_020484,1114.571717,9,Soda_Springs
1068,3.113226123,1.519222597,1.870113287,3.202705748,6.859860687,9.602575273,12.63806155,15.66311369,14.75252282,12.31324443,7.473264308,3.557882587,1.698261217,0.192726123,18.983,17.73,20.742,45.268,126.367,152.217,69.48,39.256,30.209,25.725,22.454,20.505,46.613,40.72469054,38.03659923,44.49831592,97.11453886,271.0981915,326.5548238,149.05713,84.21684938,64.80810074,55.18846674,48.17111106,43.98987407,0.746166364,0.730573636,0.767226364,1.001324545,1.504272727,1.629619091,1.179708182,0.951768182,0.867687273,0.822169091,0.786983636,0.764461818,Excellent,1,3.113226123,3.113226123,45143,ReachID_045143,3113.226123,9,Soda_Springs
1069,0.529926029,1.556116478,1.892309142,3.05943567,6.647326813,9.617500349,12.82494413,16.43878005,15.30908065,12.37802874,7.263525552,3.359639488,1.676755931,0.188705583,18.983,17.73,20.739,45.048,125.912,151.952,69.379,39.19,30.096,25.653,22.453,20.505,46.498,40.82541185,38.13067229,44.60191836,96.8815863,270.7901415,326.7925502,149.2085681,84.28319498,64.72536453,55.17011484,48.28809841,44.09867091,0.82859,0.81006,0.85361,1.1315,1.72906,1.87818,1.34365,1.07281,0.97281,0.91878,0.87709,0.85033,Good,0.75,0.529926029,0.397444522,19324,ReachID_019324,529.9260289,9,Soda_Springs
1070,2.795861005,1.585694974,1.718347586,2.352038171,3.391739459,5.003935937,8.965463725,11.85430664,10.96049811,8.555931256,5.106411637,2.526525625,1.492188987,4.113223075,11.113,9.142,8.419,24.085,64.979,80.568,31.628,14.571,9.99,10.36,9.977,10.306,21.369,52.00524124,42.78159951,39.39819364,112.7100005,304.0806776,377.0321494,148.0087978,68.18756142,46.7499649,48.48144508,46.68912911,48.22874257,1.07861,1.00276,0.97303,1.4698,2.27564,2.5136,1.65059,1.19778,1.03625,1.05044,1.03575,1.04839,Excellent,1,2.795861005,2.795861005,51242,ReachID_051242,2795.861005,9,Soda_Springs
1071,0.137974897,1.585694974,1.718347586,2.352038171,3.391739459,5.003935937,8.965463725,11.85430664,10.96049811,8.555931256,5.106411637,2.526525625,1.492188987,23.19262459,0.498,0.759,0.158,0.07,0.052,0.035,0.023,0.018,0.026,0.062,0.109,0.238,0.023,2165.217391,3300,686.9565217,304.3478261,226.0869565,152.173913,100,78.26086957,113.0434783,269.5652174,473.9130435,1034.782609,0.58777,0.65783,0.46025,0.40695,0.39256,0.3766,0.36297,0.35631,0.36664,0.4008,0.43308,0.49716,Poor,0.1,0.137974897,0.01379749,14650,ReachID_014650,137.9748975,9,Soda_Springs
1072,3.086975147,1.501386792,1.872464002,3.394805862,7.224305196,9.834169391,12.59056537,15.44853024,14.95166993,12.60108808,7.769300137,3.734496603,1.72246081,0,27.311,22.441,30.563,165.396,640.024,678.838,227.612,98.94,62.869,48.017,36.297,30.969,155.023,17.61738581,14.47591648,19.71513904,106.6912652,412.857447,437.895022,146.8246647,63.82278759,40.55462738,30.97411352,23.41394503,19.97703567,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,Excellent,1,3.086975147,3.086975147,25187,ReachID_025187,3086.975147,9,Soda_Springs
1073,1.172082554,1.607711011,1.748543496,2.414650971,3.62135849,5.456983938,9.190287565,12.07869125,11.1778543,8.780242716,5.253777001,2.609300421,1.525513789,3.924638231,11.746,9.569,9.11,26.302,72.523,90.73,36.027,16.398,11.097,11.321,10.765,10.998,23.886,49.1752491,40.06112367,38.13949594,110.1147115,303.6213682,379.8459349,150.8289375,68.65109269,46.45817634,47.39596416,45.06824081,46.04370761,1.07594,0.99678,0.97904,1.48602,2.32633,2.58118,1.70015,1.22472,1.05312,1.06107,1.04121,1.04959,Excellent,1,1.172082554,1.172082554,64496,ReachID_064496,1172.082554,9,Soda_Springs
1074,8.951506857,1.626005411,1.849686349,2.748295749,5.063303264,7.769629624,10.86665061,14.01438383,13.01274197,10.42772201,6.21218252,3.020235515,1.638241866,1.552811188,17.323,16.807,18.944,29.883,67.677,93.527,50.157,31.778,25.97,22.48,20.152,18.581,33.377,51.90100968,50.3550349,56.75764748,89.53171346,202.7653774,280.2139198,150.2741409,95.20927585,77.80807143,67.35176918,60.37690625,55.67007221,0.962240909,0.90575,0.907090909,1.328025455,2.063468182,2.263512727,1.525375455,1.139010909,0.998392727,0.982943636,0.95633,0.952566364,Excellent,1,8.951506857,8.951506857,77148,ReachID_077148,8951.506857,9,Soda_Springs
1075,22.15747575,1.446567487,1.854956602,3.592874,7.92472219,10.98034483,13.68038057,16.8878722,15.80088267,12.7249136,7.710736393,3.608556081,1.665079456,0.045131495,220.466,248.374,450.183,840.592,1705.058,1771.924,767.815,319.273,247.29,272.903,281.935,233.456,569.025,38.74451913,43.64904881,79.11480163,147.7249681,299.645534,311.3965116,134.9351962,56.10878257,43.45854752,47.95975572,49.5470322,41.02737138,1.216161818,1.275484545,1.634486364,2.153733636,2.979,3.040883636,2.065956364,1.41169,1.272199091,1.324660909,1.342679091,1.244107273,Good,0.75,22.15747575,16.61810681,40968,ReachID_040968,22157.47575,9,Soda_Springs
1076,0.986712909,1.452636334,1.911336147,3.635766908,7.921937103,10.61690241,12.40817442,15.07520607,15.65697871,13.37738868,8.367364582,3.880407961,1.748439859,0.101346602,220.468,248.376,450.185,840.603,1705.102,1771.947,767.829,319.283,247.303,272.909,281.938,233.458,569.037,38.74405355,43.6484798,79.11348471,147.723786,299.6469474,311.3939867,134.9348109,56.10935669,43.45991561,47.95979875,49.54651455,41.02685766,1.25979,1.32195,1.69833,2.24482,3.12745,3.1856,2.15392,1.46653,1.31962,1.37393,1.39251,1.28915,Good,0.75,0.986712909,0.740034682,8588,ReachID_008588,986.7129089,9,Soda_Springs
1077,0.760873965,1.452636334,1.911336147,3.635766908,7.921937103,10.61690241,12.40817442,15.07520607,15.65697871,13.37738868,8.367364582,3.880407961,1.748439859,0,220.469,248.377,450.185,840.606,1705.113,1771.952,767.832,319.286,247.306,272.91,281.938,233.459,569.04,38.74402502,43.64842542,79.11306762,147.7235344,299.6473007,311.3932237,134.9346267,56.10958808,43.46021369,47.95972164,49.54625334,41.0268171,1.050768182,1.09927,1.392966364,1.819393636,2.508113636,2.55349,1.748462727,1.212094545,1.097457273,1.139832727,1.154330909,1.073681818,Good,0.75,0.760873965,0.570655474,85768,ReachID_085768,760.8739649,9,Soda_Springs
1078,2.889079293,1.449698687,1.901928704,3.632184333,7.966777454,10.70355915,12.55803395,15.25841941,15.72335671,13.38264035,8.357956466,3.872709982,1.746230543,0.242291723,220.469,248.377,450.186,840.608,1705.121,1771.956,767.835,319.288,247.308,272.911,281.939,233.459,569.042,38.74388885,43.64827201,79.1129653,147.7233666,299.6476534,311.3928322,134.9346797,56.10974234,43.46041241,47.95972881,49.54625493,41.0266729,1.360973636,1.429747273,1.846153636,2.450767273,3.427270909,3.491598182,2.350192727,1.589714545,1.427178182,1.487259091,1.507808182,1.393462727,Good,0.75,2.889079293,2.166809469,41531,ReachID_041531,2889.079293,9,Soda_Springs
1079,7.797115215,1.454640423,1.915161405,3.670480283,8.018048005,10.71627145,12.55695513,15.26405634,15.55987152,13.22031616,8.286918257,3.865707163,1.744675054,0.012825256,220.468,248.376,450.185,840.603,1705.102,1771.947,767.829,319.283,247.303,272.909,281.938,233.458,569.037,38.74405355,43.6484798,79.11348471,147.723786,299.6469474,311.3939867,134.9348109,56.10935669,43.45991561,47.95979875,49.54651455,41.02685766,1.21207,1.271113636,1.628615455,2.147696364,2.98604,3.041284545,2.061348182,1.40844,1.268891818,1.320488182,1.338135455,1.239961818,Good,0.75,7.797115215,5.847836411,45397,ReachID_045397,7797.115215,9,Soda_Springs
1080,4.836196962,1.602592605,1.74208203,2.405826481,3.606185218,5.405558786,9.17155939,12.06527485,11.16606982,8.776764455,5.229670887,2.604388109,1.513839635,10.5041214,3.278,3.227,1.302,3.272,6.458,5.696,2.757,1.473,1.266,1.629,1.75,2.318,2.082,157.4447646,154.9951969,62.53602305,157.1565802,310.1825168,273.5830932,132.4207493,70.74927954,60.80691643,78.24207493,84.05379443,111.3352546,1.25126,1.24344,0.88585,1.25034,1.65992,1.57275,1.16846,0.92495,0.87731,0.95881,0.98403,1.09279,Poor,0.1,4.836196962,0.483619696,38189,ReachID_038189,4836.196962,9,Soda_Springs
1081,3.785557361,1.448933603,1.866293921,3.58923176,7.935467238,10.44527861,12.32892567,15.06131009,15.58090631,13.34505945,8.263455836,3.878086194,1.739868073,0.052832379,29.614,23.655,32.927,190.498,779.336,862.708,276.636,115.329,70.372,53.145,40.248,33.953,185.616,15.95444358,12.74405224,17.73931127,102.6301612,419.8646668,464.7810534,149.036721,62.13311352,37.91267994,28.63169123,21.68347556,18.29206534,0.521145,0.49722,0.53347,0.880045,1.51625,1.583235,1.005285,0.746315,0.645265,0.59861,0.55879,0.53717,Good,0.75,3.785557361,2.839168021,82325,ReachID_082325,3785.557361,9,Soda_Springs
1082,1.633129315,1.450540372,1.885931656,3.609938444,7.928801668,10.52282643,12.36463525,15.06762188,15.61540426,13.35966572,8.310315597,3.878972539,1.743447766,0.061232138,29.614,23.655,32.927,190.498,779.336,862.708,276.636,115.329,70.372,53.145,40.248,33.953,185.616,15.95444358,12.74405224,17.73931127,102.6301612,419.8646668,464.7810534,149.036721,62.13311352,37.91267994,28.63169123,21.68347556,18.29206534,0.52116,0.49724,0.53349,0.8801,1.51637,1.58335,1.00535,0.74636,0.64531,0.59864,0.55881,0.53719,Good,0.75,1.633129315,1.224846986,73184,ReachID_073184,1633.129315,9,Soda_Springs
1083,4.742067195,1.452636334,1.911336147,3.635766908,7.921937103,10.61690241,12.40817442,15.07520607,15.65697871,13.37738868,8.367364582,3.880407961,1.748439859,0.042175699,29.614,23.655,32.927,190.58,779.725,862.948,276.728,115.387,70.465,53.182,40.248,33.953,185.705,15.94679734,12.73794459,17.73080962,102.6251313,419.8729167,464.6875421,149.0148354,62.13456827,37.94458954,28.63789343,21.67308365,18.28329878,0.52134,0.497398182,0.533680909,0.880667273,1.517597273,1.584553636,1.006019091,0.746801818,0.645746364,0.598956364,0.559022727,0.537380909,Good,0.75,4.742067195,3.556550396,76981,ReachID_076981,4742.067195,9,Soda_Springs
1084,3.164323552,1.626829904,1.809895537,2.624402126,4.658084587,7.064564682,10.20030344,13.32237174,12.3960324,9.865824709,5.798986732,2.887708824,1.580579105,1.643321207,11.973,9.192,8.25,31.096,100.364,120.269,44.854,18.929,11.806,11.847,10.91,11.211,29.373,40.76192422,31.29404555,28.08701869,105.8659313,341.6879447,409.4542607,152.704865,64.44353658,40.19337487,40.33295884,37.14295441,38.16770504,0.95441,0.86982,0.83849,1.38078,2.30624,2.5077,1.61105,1.1323,0.94961,0.9508,0.9233,0.93225,Excellent,1,3.164323552,3.164323552,84414,ReachID_084414,3164.323552,9,Soda_Springs
1085,5.569693239,1.5494756,1.834175995,2.870633375,6.232743378,9.165655537,12.43505633,16.34417465,15.07455217,11.95031222,6.881377398,3.232903472,1.61093174,1.184984472,11.973,9.192,8.411,33.582,106.807,123.745,45.712,19.277,12.053,12.017,10.989,11.233,30.41,39.37191713,30.22689905,27.65866491,110.4307793,351.2232818,406.9220651,150.318974,63.39033213,39.63498849,39.51660638,36.13613943,36.93850707,0.927497273,0.846426364,0.821487273,1.377266364,2.286027273,2.447558182,1.569113636,1.105366364,0.92934,0.928368182,0.899852727,0.906877273,Good,0.75,5.569693239,4.17726993,15346,ReachID_015346,5569.693239,9,Soda_Springs
1086,0.847246792,1.5494756,1.834175995,2.870633375,6.232743378,9.165655537,12.43505633,16.34417465,15.07455217,11.95031222,6.881377398,3.232903472,1.61093174,2.006499189,11.973,9.192,8.402,33.429,106.607,123.638,45.683,19.259,12.036,12.001,10.984,11.233,30.365,39.43026511,30.27169438,27.67001482,110.0905648,351.0851309,407.1727318,150.4462374,63.42499588,39.63774082,39.52247654,36.17322575,36.99324881,0.971865455,0.884984545,0.854843636,1.42774,2.392956364,2.58343,1.652500909,1.158293636,0.970094545,0.970165455,0.940919091,0.949653636,Good,0.75,0.847246792,0.635435094,36481,ReachID_036481,847.2467916,9,Soda_Springs
1087,3.151355825,1.471831092,1.815797285,3.238933792,7.506199498,10.24847419,12.92845269,16.26588418,15.34497685,12.61382834,7.587586695,3.568987745,1.673361447,0.222126614,11.973,9.192,8.47,34.334,107.94,124.391,45.91,19.387,12.176,12.127,11.014,11.233,30.663,39.04705997,29.97749731,27.62286795,111.9720836,352.0203503,405.6713303,149.7244236,63.2260379,39.70909565,39.54929394,35.91951212,36.63372795,0.645935455,0.601737273,0.588355455,0.892991818,1.388118182,1.47546,0.996119091,0.743242727,0.647385455,0.646824545,0.630953636,0.634692727,Good,0.75,3.151355825,2.363516868,38523,ReachID_038523,3151.355825,9,Soda_Springs
1088,1.135203221,1.464495901,1.814567494,3.278854621,7.644117041,10.36123845,12.97846725,16.25813844,15.37227775,12.68131356,7.661535763,3.604455851,1.680040918,0.088089954,11.973,9.192,8.47,34.334,107.94,124.391,45.91,19.387,12.176,12.127,11.014,11.233,30.663,39.04705997,29.97749731,27.62286795,111.9720836,352.0203503,405.6713303,149.7244236,63.2260379,39.70909565,39.54929394,35.91951212,36.63372795,0.50301,0.47753,0.47034,0.6489,0.93397,0.98291,0.70571,0.55977,0.50476,0.50434,0.49457,0.49653,Good,0.75,1.135203221,0.851402416,86886,ReachID_086886,1135.203221,9,Soda_Springs
1089,0.84982749,1.644691819,1.805604777,2.574279185,4.356146217,6.648935602,9.736783112,12.68132558,11.83163598,9.433792892,5.577174415,2.81558465,1.574131128,2.353418809,2.148,1.962,1.025,3.437,7.383,4.62,1.817,0.989,0.924,1.062,1.053,1.551,1.763,121.8377765,111.287578,58.13953488,194.9517867,418.7748157,262.0533182,103.0629609,56.09756098,52.41066364,60.23823029,59.72773681,87.97504254,0.92166,0.89286,0.72242,1.09554,1.48973,1.22941,0.86951,0.71464,0.70023,0.73029,0.72839,0.82428,Good,0.75,0.84982749,0.637370618,60410,ReachID_060410,849.8274903,9,Soda_Springs
